zfa_id,name,tier,tier_prefloor,usefulness_score,cell_slim,has_cl,cell_identity,ic,credited_genes,direct_genes,n_children,n_is_a_parents,n_part_of_parents,is_leaf,obsolete,in_stoplist,admin_container,structural_container,pure_grouper,curated,on_discernible_step,flags
ZFA:0009288,primordial germ cell,T1,T1,4.946,1,1,1,8.3628,44,44,0,2,1,1,0,0,0,0,0,1,1,
ZFA:0009139,endodermal cell,T1,T1,4.937,1,1,1,8.396,43,43,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009354,hematopoietic multipotent progenitor cell,T1,T1,4.937,1,1,1,8.396,43,43,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009275,retinal rod cell,T1,T1,4.919,1,1,1,8.4647,41,41,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009292,radial glial cell,T1,T1,4.91,1,1,1,8.5003,40,40,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009007,spermatogonium,T1,T1,4.901,1,1,1,8.5369,39,39,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009091,melanocyte,T1,T1,4.901,1,1,1,8.5369,39,39,0,1,2,1,0,0,0,0,0,0,1,
ZFA:0009256,nucleate erythrocyte,T1,T1,4.901,1,1,1,8.5369,39,39,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009014,hematopoietic stem cell,T1,T1,4.892,1,1,1,8.5743,38,38,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009075,astrocyte,T1,T1,4.892,1,1,1,8.5743,38,8,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0009055,bipolar neuron,T1,T1,4.874,1,1,1,8.6523,36,5,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0005323,ionocyte,T1,T1,4.865,1,1,1,8.693,35,15,3,1,0,0,0,0,0,0,0,1,1,
ZFA:0009005,spermatocyte,T1,T1,4.865,1,1,1,8.693,35,35,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009183,epidermal cell,T1,T1,4.865,1,1,1,8.693,35,35,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0009258,angioblastic mesenchymal cell,T1,T1,4.856,1,1,1,8.7348,34,34,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009111,hepatocyte,T1,T1,4.847,1,1,1,8.7779,33,33,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009306,neuroepithelial cell,T1,T1,4.847,1,1,1,8.7779,33,33,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009081,mesenchymal cell,T1,T1,4.829,1,1,1,8.8681,31,31,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0009318,retinal bipolar neuron,T1,T1,4.829,1,1,1,8.8681,31,30,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0009386,somatic cell,T1,T1,4.829,1,1,1,8.8681,31,16,4,1,0,0,0,0,0,0,0,0,1,
ZFA:0000541,marginal blastomere,T1,T1,4.82,1,0,1,8.9154,30,30,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0005325,integument ionocyte,T1,T1,4.82,1,0,1,8.9154,30,12,3,1,1,0,0,0,0,0,0,0,1,
ZFA:0009076,oligodendrocyte,T1,T1,4.82,1,1,1,8.9154,30,30,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009198,xanthophore,T1,T1,4.811,1,1,1,8.9643,29,29,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0005865,reticulospinal neuron,T1,T1,4.802,1,0,1,9.0149,28,5,25,1,0,0,0,0,0,0,0,0,1,
ZFA:0009097,enteroendocrine cell,T1,T1,4.802,1,1,1,9.0149,28,18,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0009280,Muller cell,T1,T1,4.802,1,1,1,9.0149,28,28,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009316,cardiac muscle cell,T1,T1,4.802,1,1,1,9.0149,28,28,0,1,2,1,0,0,0,0,0,0,1,
ZFA:0009033,ependymal cell,T1,T1,4.793,1,1,1,9.0674,27,26,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0009363,neuromast support cell,T1,T1,4.793,1,1,1,9.0674,27,27,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009106,steroid hormone secreting cell,T1,T1,4.784,1,1,1,9.1218,26,5,6,1,0,0,0,0,0,0,0,0,1,
ZFA:0009325,erythroid lineage cell,T1,T1,4.784,1,1,1,9.1218,26,22,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0009326,myeloid leukocyte,T1,T1,4.775,1,1,1,9.1784,25,7,1,2,0,0,0,0,0,0,0,0,1,
ZFA:0005242,multi-ciliated epithelial cell,T1,T1,4.766,1,1,1,9.2373,24,24,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009046,T cell,T1,T1,4.766,1,1,1,9.2373,24,24,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0009315,horizontal cell,T1,T1,4.757,1,1,1,9.2987,23,23,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009356,myeloid lineage restricted progenitor cell,T1,T1,4.757,1,1,1,9.2987,23,10,6,1,0,0,0,0,0,0,0,0,1,
ZFA:0009031,osteoblast,T1,T1,4.748,1,1,1,9.3628,22,22,0,1,0,1,0,0,0,0,0,1,1,
ZFA:0009048,granulocyte,T1,T1,4.748,1,1,1,9.3628,22,11,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0009199,iridophore,T1,T1,4.748,1,1,1,9.3628,22,22,2,1,3,0,0,0,0,0,0,0,1,
ZFA:0009355,lymphoid progenitor cell,T1,T1,4.73,1,1,1,9.5003,20,12,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0009361,serotonergic neuron,T1,T1,4.73,1,1,1,9.5003,20,20,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009021,common myeloid progenitor,T1,T1,4.721,1,1,1,9.5743,19,19,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009118,smooth muscle cell,T1,T1,4.721,1,1,1,9.5743,19,16,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0009327,neutrophil,T1,T1,4.721,1,1,1,9.5743,19,19,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0000678,hair cell anterior macula,T1,T1,4.712,1,0,1,9.6523,18,18,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009082,fat cell,T1,T1,4.712,1,1,1,9.6523,18,18,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0009236,skeletal muscle myoblast,T1,T1,4.712,1,1,1,9.6523,18,5,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0009276,GABAergic neuron,T1,T1,4.712,1,1,1,9.6523,18,18,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009026,fibroblast,T1,T1,4.703,1,1,1,9.7348,17,17,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0009149,Mauthner neuron,T1,T1,4.703,1,1,1,9.7348,17,17,0,2,2,1,0,0,0,0,0,0,1,
ZFA:0009243,CaP motoneuron,T1,T1,4.703,1,1,1,9.7348,17,17,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0009285,podocyte,T1,T1,4.703,1,1,1,9.7348,17,8,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000001,Kupffer's vesicle,T1,T1,4.7,0,0,0,6.1784,200,200,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000004,anterior axial hypoblast,T1,T1,4.7,0,0,0,6.9768,115,115,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000005,artery,T1,T1,4.7,0,0,0,5.2039,393,150,53,1,1,0,0,0,0,0,0,0,1,
ZFA:0000007,blood,T1,T1,4.7,0,0,0,5.5139,317,245,2,1,1,0,0,0,0,0,0,1,1,
ZFA:0000009,cardiac ventricle,T1,T1,4.7,0,0,0,5.8856,245,222,7,1,1,0,0,0,0,0,0,0,1,
ZFA:0000014,dorsal aorta,T1,T1,4.7,0,0,0,5.7779,264,207,1,1,2,0,0,0,0,0,0,0,1,
ZFA:0000016,ectoderm,T1,T1,4.7,0,0,0,3.3175,1453,192,8,1,0,0,0,0,0,0,0,0,1,
ZFA:0000017,endoderm,T1,T1,4.7,0,0,0,5.2987,368,190,3,1,0,0,0,0,0,0,0,1,1,
ZFA:0000018,epiblast,T1,T1,4.7,0,0,0,7.4824,81,81,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000019,epiphysis,T1,T1,4.7,0,0,0,4.5815,605,604,2,1,3,0,0,0,0,0,0,1,1,
ZFA:0000022,floor plate,T1,T1,4.7,0,0,0,5.5323,313,273,10,1,1,0,0,0,0,0,0,0,1,
ZFA:0000023,forerunner cell group,T1,T1,4.7,0,0,0,6.5935,150,150,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000024,retinal ganglion cell layer,T1,T1,4.7,0,0,0,4.5369,624,575,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000026,hatching gland,T1,T1,4.7,0,0,0,5.7242,274,274,0,1,0,1,0,0,0,0,0,1,1,
ZFA:0000028,heart primordium,T1,T1,4.7,0,0,0,7.0279,111,109,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000031,hypochord,T1,T1,4.7,0,0,0,6.6424,145,145,0,1,1,1,0,0,0,0,0,1,1,
ZFA:0000032,hypothalamus,T1,T1,4.7,0,0,0,4.6007,597,507,4,1,1,0,0,0,0,0,0,0,1,
ZFA:0000033,intermediate cell mass of mesoderm,T1,T1,4.7,0,0,0,5.4343,335,285,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000034,lateral line system,T1,T1,4.7,0,0,0,4.1658,807,240,13,1,1,0,0,0,0,0,0,1,1,
ZFA:0000035,lens,T1,T1,4.7,0,0,0,4.6853,563,547,3,1,1,0,0,0,0,0,0,0,1,
ZFA:0000038,margin,T1,T1,4.7,0,0,0,5.7455,270,267,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0000040,median fin fold,T1,T1,4.7,0,0,0,6.5555,154,123,6,1,0,0,0,0,0,0,0,0,1,
ZFA:0000042,midbrain hindbrain boundary,T1,T1,4.7,0,0,0,4.8083,517,516,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000045,neural crest,T1,T1,4.7,0,0,0,5.3304,360,245,7,1,0,0,0,0,0,0,0,1,1,
ZFA:0000046,retinal neural layer,T1,T1,4.7,0,0,0,3.7902,1047,58,9,1,1,0,0,0,0,0,0,0,1,
ZFA:0000047,peripheral olfactory organ,T1,T1,4.7,0,0,0,4.2639,754,536,5,1,1,0,0,0,0,0,0,0,1,
ZFA:0000048,olfactory placode,T1,T1,4.7,0,0,0,4.9004,485,473,2,1,1,0,0,0,0,0,0,1,1,
ZFA:0000050,optic vesicle,T1,T1,4.7,0,0,0,4.8479,503,503,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000051,otic vesicle,T1,T1,4.7,0,0,0,3.6662,1141,1120,3,1,0,0,0,0,0,0,0,1,1,
ZFA:0000053,presumptive segmental plate,T1,T1,4.7,0,0,0,8.1498,51,51,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000056,pharynx,T1,T1,4.7,0,0,0,3.545,1241,312,8,1,1,0,0,0,0,0,0,1,1,
ZFA:0000058,polster,T1,T1,4.7,0,0,0,5.2677,376,376,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000060,prechordal plate,T1,T1,4.7,0,0,0,5.0741,430,87,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000063,presumptive neural plate,T1,T1,4.7,0,0,0,7.7348,68,36,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0000067,pronephric mesoderm,T1,T1,4.7,0,0,0,8.0149,56,56,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000069,rhombomere 6,T1,T1,4.7,0,0,0,7.108,105,93,7,1,0,0,0,0,0,0,0,0,1,
ZFA:0000071,shield,T1,T1,4.7,0,0,0,6.9643,116,116,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000075,spinal cord,T1,T1,4.7,0,0,0,3.3184,1452,1404,12,1,1,0,0,0,0,0,0,0,1,
ZFA:0000076,swim bladder,T1,T1,4.7,0,0,0,5.6725,284,284,5,1,1,0,0,0,0,0,0,1,1,
ZFA:0000077,tail bud,T1,T1,4.7,0,0,0,4.1605,810,630,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0000079,telencephalon,T1,T1,4.7,0,0,0,3.0214,1784,1515,10,1,1,0,0,0,0,0,0,0,1,
ZFA:0000081,trunk mesenchyme,T1,T1,4.7,0,0,0,4.127,829,10,4,1,0,0,0,0,0,0,0,0,1,
ZFA:0000082,vein,T1,T1,4.7,0,0,0,5.3628,352,169,33,1,1,0,0,0,0,0,0,0,1,
ZFA:0000083,ventral mesoderm,T1,T1,4.7,0,0,0,5.3304,360,359,1,1,0,0,0,0,0,0,0,0,1,
ZFA:0000085,apical ectodermal ridge pectoral fin bud,T1,T1,4.7,0,0,0,7.8915,61,61,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000086,EVL,T1,T1,4.7,0,0,0,6.1498,204,204,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000088,yolk syncytial layer,T1,T1,4.7,0,0,0,4.5839,604,594,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0000091,axial chorda mesoderm,T1,T1,4.7,0,0,0,7.108,105,105,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000092,axis,T1,T1,4.7,0,0,0,5.4386,334,334,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000094,blood island,T1,T1,4.7,0,0,0,7.2224,97,97,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000095,pharyngeal arch 3-7 skeleton,T1,T1,4.7,0,0,0,4.2948,738,660,15,1,2,0,0,0,0,0,0,0,1,
ZFA:0000096,cardinal system,T1,T1,4.7,0,0,0,6.3066,183,12,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0000098,proliferative region,T1,T1,4.7,0,0,0,4.2812,745,153,5,1,0,0,0,0,0,0,0,0,1,
ZFA:0000100,cerebellum,T1,T1,4.7,0,0,0,4.3324,719,585,7,1,1,0,0,0,0,0,0,0,1,
ZFA:0000105,epidermis,T1,T1,4.7,0,0,0,5.0842,427,418,3,1,1,0,0,0,0,0,0,1,1,attractor_prone
ZFA:0000111,germ ring,T1,T1,4.7,0,0,0,5.3711,350,62,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0000113,head mesenchyme,T1,T1,4.7,0,0,0,6.0409,220,176,5,1,0,0,0,0,0,0,0,1,1,
ZFA:0000115,heart rudiment,T1,T1,4.7,0,0,0,6.2149,195,195,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000117,hypoblast,T1,T1,4.7,0,0,0,6.0214,223,112,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000118,hypophysis,T1,T1,4.7,0,0,0,5.845,252,222,3,1,2,0,0,0,0,0,0,0,1,
ZFA:0000119,retinal inner nuclear layer,T1,T1,4.7,0,0,0,4.7562,536,464,4,1,1,0,0,0,0,0,0,0,1,
ZFA:0000120,lateral line ganglion,T1,T1,4.7,0,0,0,6.3145,182,94,3,1,1,0,0,0,0,0,0,0,1,
ZFA:0000121,lateral plate mesoderm,T1,T1,4.7,0,0,0,5.9705,231,158,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0000131,neural keel,T1,T1,4.7,0,0,0,4.7375,543,128,5,1,0,0,0,0,0,0,0,0,1,
ZFA:0000132,neural plate,T1,T1,4.7,0,0,0,4.3711,700,578,6,1,0,0,0,0,0,0,0,0,1,
ZFA:0000133,neural rod,T1,T1,4.7,0,0,0,5.1323,413,236,5,1,0,0,0,0,0,0,0,0,1,
ZFA:0000135,notochord,T1,T1,4.7,0,0,0,3.9442,941,929,3,1,0,0,0,0,0,0,0,1,1,
ZFA:0000137,optic stalk,T1,T1,4.7,0,0,0,7.2987,92,92,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000138,otic placode,T1,T1,4.7,0,0,0,5.2486,381,381,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000140,pancreas,T1,T1,4.7,0,0,0,5.1115,419,354,3,1,2,0,0,0,0,0,0,1,1,
ZFA:0000141,pectoral fin bud,T1,T1,4.7,0,0,0,5.0117,449,385,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0000142,peripheral nervous system,T1,T1,4.7,0,0,0,3.5049,1276,28,7,1,0,0,0,0,0,0,0,1,1,
ZFA:0000143,retinal photoreceptor layer,T1,T1,4.7,0,0,0,5.9957,227,153,3,1,1,0,0,0,0,0,0,0,1,
ZFA:0000144,retinal pigmented epithelium,T1,T1,4.7,0,0,0,7.1358,103,103,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000149,primitive heart tube,T1,T1,4.7,0,0,0,6.5277,157,157,3,1,2,0,0,0,0,0,0,0,1,
ZFA:0000150,pronephric duct,T1,T1,4.7,0,0,0,4.1838,797,761,6,1,1,0,0,0,0,0,0,0,1,
ZFA:0000151,pronephros,T1,T1,4.7,0,0,0,3.8724,989,294,6,1,2,0,0,0,0,0,0,1,1,
ZFA:0000155,somite,T1,T1,4.7,0,0,0,3.2196,1555,1507,33,1,1,0,0,0,0,0,0,0,1,
ZFA:0000160,tegmentum,T1,T1,4.7,0,0,0,4.3608,705,663,12,1,2,0,0,0,0,0,0,0,1,
ZFA:0000161,third ventricle,T1,T1,4.7,0,0,0,8.0674,54,27,4,1,2,0,0,0,0,0,0,0,1,
ZFA:0000162,trigeminal placode,T1,T1,4.7,0,0,0,6.0607,217,217,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000164,ventral mesenchyme,T1,T1,4.7,0,0,0,7.6523,72,72,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000165,inferior lobe,T1,T1,4.7,0,0,0,8.0409,55,20,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000168,anterior macula,T1,T1,4.7,0,0,0,7.6523,72,59,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000184,cleithrum,T1,T1,4.7,0,0,0,7.4472,83,83,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000186,common cardinal vein,T1,T1,4.7,0,0,0,8.1784,50,50,0,1,2,1,0,0,0,0,0,0,1,
ZFA:0000188,corpus cerebelli,T1,T1,4.7,0,0,0,6.4824,162,70,5,1,1,0,0,0,0,0,0,0,1,
ZFA:0000190,ganglion,T1,T1,4.7,0,0,0,4.369,701,9,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000197,dorsal habenular nucleus,T1,T1,4.7,0,0,0,8.1218,52,52,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000199,dorsal periventricular hypothalamus,T1,T1,4.7,0,0,0,7.3465,89,89,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000207,fin musculature,T1,T1,4.7,0,0,0,4.5625,613,6,5,1,0,0,0,0,0,0,0,0,1,
ZFA:0000208,gall bladder,T1,T1,4.7,0,0,0,7.9894,57,57,0,1,3,1,0,0,0,0,0,0,1,
ZFA:0000212,granular eminence,T1,T1,4.7,0,0,0,8.1498,51,51,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000213,habenula,T1,T1,4.7,0,0,0,6.1012,211,160,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000217,inner ear,T1,T1,4.7,0,0,0,5.2639,377,259,11,1,1,0,0,0,0,0,0,1,1,
ZFA:0000227,lateral hypothalamic nucleus,T1,T1,4.7,0,0,0,7.9894,57,57,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000228,lateral line primordium,T1,T1,4.7,0,0,0,6.43,168,63,3,1,1,0,0,0,0,0,0,0,1,
ZFA:0000236,mandibular muscle,T1,T1,4.7,0,0,0,8.0149,56,19,6,1,2,0,0,0,0,0,0,0,1,
ZFA:0000242,male organism,T1,T1,4.7,0,0,0,3.4947,1285,86,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0000243,neuromast,T1,T1,4.7,0,0,0,5.1856,398,310,16,1,1,0,0,0,0,0,0,0,1,
ZFA:0000254,pancreas primordium,T1,T1,4.7,0,0,0,7.396,86,86,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000255,paraxial mesoderm,T1,T1,4.7,0,0,0,4.1463,818,204,1,2,0,0,0,0,0,0,0,1,1,
ZFA:0000260,periventricular nucleus,T1,T1,4.7,0,0,0,7.5743,76,76,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000279,segmental plate,T1,T1,4.7,0,0,0,4.3204,725,424,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000293,synencephalon,T1,T1,4.7,0,0,0,7.6725,71,2,5,1,1,0,0,0,0,0,0,0,1,
ZFA:0000295,trigeminal ganglion,T1,T1,4.7,0,0,0,6.0944,212,212,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000303,female organism,T1,T1,4.7,0,0,0,3.3752,1396,71,2,1,0,0,0,0,0,0,0,0,1,
ZFA:0000304,ventral telencephalon,T1,T1,4.7,0,0,0,5.9214,239,172,3,1,1,0,0,0,0,0,0,0,1,
ZFA:0000307,vestibulolateralis lobe,T1,T1,4.7,0,0,0,7.5555,77,5,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000317,postcranial axial skeleton,T1,T1,4.7,0,0,0,6.7779,132,11,5,1,0,0,0,0,0,0,0,0,1,
ZFA:0000318,brainstem and spinal white matter,T1,T1,4.7,0,0,0,7.845,63,2,10,1,1,0,0,0,0,0,0,0,1,
ZFA:0000324,caudal periventricular hypothalamus,T1,T1,4.7,0,0,0,7.4824,81,78,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000328,cephalic musculature,T1,T1,4.7,0,0,0,6.4824,162,89,3,1,0,0,0,0,0,0,0,0,1,
ZFA:0000330,cloacal chamber,T1,T1,4.7,0,0,0,8.1218,52,29,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000334,corpus mamillare,T1,T1,4.7,0,0,0,7.7562,67,67,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000338,diencephalic white matter,T1,T1,4.7,0,0,0,6.7242,137,1,17,1,1,0,0,0,0,0,0,0,1,
ZFA:0000343,dorsal nucleus of ventral telencephalon,T1,T1,4.7,0,0,0,7.7348,68,68,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000347,dorsal hypothalamic zone,T1,T1,4.7,0,0,0,6.9034,121,5,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000351,olfactory region,T1,T1,4.7,0,0,0,7.4647,82,8,10,1,1,0,0,0,0,0,0,0,1,
ZFA:0000360,heart tube,T1,T1,4.7,0,0,0,5.3264,361,349,7,1,2,0,0,0,0,0,0,0,1,
ZFA:0000368,integument,T1,T1,4.7,0,0,0,3.5139,1268,714,18,1,0,0,0,0,0,0,0,1,1,attractor_prone
ZFA:0000382,acellular anatomical structure,T1,T1,4.7,0,0,0,6.8565,125,1,14,1,0,0,0,0,0,0,0,0,1,
ZFA:0000386,macula,T1,T1,4.7,0,0,0,7.2677,94,17,6,1,1,0,0,0,0,0,0,0,1,
ZFA:0000391,medial zone of dorsal telencephalon,T1,T1,4.7,0,0,0,7.9894,57,57,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000392,median tuberal portion,T1,T1,4.7,0,0,0,6.4735,163,3,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000393,mesenchyme,T1,T1,4.7,0,0,0,3.702,1113,122,7,1,0,0,0,0,0,0,0,1,1,attractor_prone
ZFA:0000402,olfactory bulb,T1,T1,4.7,0,0,0,5.7348,272,259,5,1,2,0,0,0,0,0,0,0,1,
ZFA:0000403,ovary,T1,T1,4.7,0,0,0,3.4193,1354,1187,2,1,2,0,0,0,0,0,0,0,1,
ZFA:0000407,pectoral girdle,T1,T1,4.7,0,0,0,7.3465,89,3,9,1,1,0,0,0,0,0,0,0,1,
ZFA:0000408,periventricular nucleus of caudal tuberculum,T1,T1,4.7,0,0,0,7.5935,75,75,2,1,1,0,0,0,0,0,0,0,1,
ZFA:0000413,gonad,T1,T1,4.7,0,0,0,3.0574,1740,142,4,1,2,0,0,0,0,0,0,0,1,
ZFA:0000418,pretectum,T1,T1,4.7,0,0,0,7.0944,106,83,3,1,1,0,0,0,0,0,0,0,1,
ZFA:0000421,reticular formation,T1,T1,4.7,0,0,0,7.6725,71,15,3,1,1,0,0,0,0,0,0,0,1,
ZFA:0000426,rostral parvocellular preoptic nucleus,T1,T1,4.7,0,0,0,7.9894,57,57,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000431,semicircular canal,T1,T1,4.7,0,0,0,7.4472,83,41,4,1,1,0,0,0,0,0,0,0,1,
ZFA:0000434,skeletal system,T1,T1,4.7,0,0,0,3.5755,1215,10,6,1,0,0,0,0,0,0,0,1,1,
ZFA:0000435,cranial nerve II,T1,T1,4.7,0,0,0,7.7999,65,61,1,1,1,0,0,0,0,0,0,0,1,
ZFA:0000436,spleen,T1,T1,4.7,0,0,0,4.3835,694,694,0,1,3,1,0,0,0,0,0,0,1,
ZFA:0000445,optic tectum,T1,T1,4.7,0,0,0,3.3486,1422,1339,7,1,1,0,0,0,0,0,0,0,1,
ZFA:0000449,torus longitudinalis,T1,T1,4.7,0,0,0,7.2831,93,93,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000456,ventral nucleus of ventral telencephalon,T1,T1,4.7,0,0,0,7.5003,80,80,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000458,ventral thalamus,T1,T1,4.7,0,0,0,6.6725,142,94,5,1,1,0,0,0,0,0,0,0,1,
ZFA:0000470,preoptic area,T1,T1,4.7,0,0,0,5.9094,241,185,4,1,1,0,0,0,0,0,0,0,1,
ZFA:0000471,atrium,T1,T1,4.7,0,0,0,6.4214,169,148,6,1,1,0,0,0,0,0,0,0,1,
ZFA:0000473,trunk musculature,T1,T1,4.7,0,0,0,3.9184,958,123,8,1,0,0,0,0,0,0,0,0,1,
ZFA:0000477,posterior cardinal vein,T1,T1,4.7,0,0,0,6.5743,152,152,0,1,3,1,0,0,0,0,0,0,1,
ZFA:0000482,caudal tuberal nucleus,T1,T1,4.7,0,0,0,8.0674,54,54,0,1,1,1,0,0,0,0,0,0,1,
ZFA:0000488,ceratobranchial bone,T1,T1,4.7,0,0,0,8.0944,53,13,5,1,1,0,0,0,0,0,0,0,1,
ZFA:0000505,dorsal telencephalon,T1,T1,4.7,0,0,0,5.7999,260,227,7,1,1,0,0,0,0,0,0,0,1,
ZFA:0000509,epithalamus,T1,T1,4.7,0,0,0,4.1838,797,36,3,1,1,0,0,0,0,0,0,0,1,
ZFA:0000516,periventricular grey zone,T1,T1,4.7,0,0,0,6.5003,160,160,0,2,1,1,0,0,0,0,0,0,1,
ZFA:0000529,kidney,T1,T1,4.7,0,0,0,3.5708,1219,1112,8,1,3,0,0,0,0,0,0,1,1,
ZFA:0000543,medial longitudinal fasciculus,T1,T1,4.7,0,0,0,8.1498,51,51,0,1,0,1,0,0,0,0,0,0,1,
ZFA:0000545,medulla oblongata,T1,T1,4.7,0,0,0,5.4559,330,172,33,1,2,0,0,0,0,0,0,0,1,
ZFA:0000547,mouth,T1,T1,4.7,0,0,0,7.693,70,41,2,1,2,0,0,0,0,0,0,0,1,
ZFA:0000554,olfactory epithelium,T1,T1,4.7,0,0,0,6.2149,195,195,0,1,1,1,0,0,0,0,0,1,1,
ZFA:0000555,opercular flap,T1,T1,4.7,0,0,0,7.7999,65,29,4,1,0,0,0,0,0,0,0,0,1,
ZFA:0000559,otolith organ,T1,T1,4.7,0,0,0,7.7779,66,2,5,1,1,0,0,0,0,0,0,0,1,
ZFA:0000563,pectoral fin musculature,T1,T1,4.7,0,0,0,4.5791,606,604,8,1,1,0,0,0,0,0,0,0,1,
ZFA:0000570,optic primordium,T1,T1,4.7,0,0,0,7.0409,110,110,0,1,1,1,0,0,0,0,0,0,1,
